incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,latitude,longitude
235964852,2021-11-06,2023-04-30T22:50:00.000-04:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.68092784700008,-73.90864726399997
236012363,2021-11-07,2023-04-30T01:33:00.000-04:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,40.659949159000064,-73.94763835199996
236054427,2021-11-08,2023-04-30T22:20:00.000-04:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,40.57978019500007,-73.99842465499995
236054428,2021-11-08,2023-04-30T05:51:00.000-04:00,BRONX,42,0,,false,,,,25-44,M,BLACK,40.82679897500003,-73.89141016499997
236054429,2021-11-08,2023-04-30T20:32:00.000-04:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,40.69612773800003,-73.93617093399996
236054430,2021-11-08,2023-04-30T12:00:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.66883904500003,-73.90764006599994
236054431,2021-11-08,2023-04-30T14:40:00.000-04:00,BRONX,48,0,,false,,,,<18,M,BLACK,40.85958614400005,-73.88736193599993
236054432,2021-11-08,2023-04-30T15:09:00.000-04:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,40.861192909000074,-73.85847016999998
236056048,2021-11-08,2023-04-30T10:08:00.000-04:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,40.66344525700004,-73.89756580699996
236056049,2021-11-08,2023-04-30T22:03:00.000-04:00,QUEENS,103,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.70179939100007,-73.80840332099996
236094286,2021-11-09,2023-04-30T16:44:00.000-04:00,BRONX,47,0,,false,,,,45-64,M,BLACK,40.88851003500002,-73.83129772599993
236094287,2021-11-09,2023-04-30T20:30:00.000-04:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,40.70177389500003,-73.80792732799993
236094288,2021-11-09,2023-04-30T20:56:00.000-04:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.676231908000034,-74.00694499699993
236094289,2021-11-09,2023-04-30T22:40:00.000-04:00,BROOKLYN,71,0,,false,,,,18-24,M,BLACK,40.65945193500005,-73.93120691499998
236095853,2021-11-09,2023-04-30T18:17:00.000-04:00,QUEENS,114,0,,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,40.758000865000035,-73.93275472299997
236105014,2021-10-28,2023-04-30T20:44:00.000-04:00,BRONX,40,0,,false,,,,18-24,M,BLACK HISPANIC,40.81557473000004,-73.90578180799997
236131895,2021-11-10,2023-04-30T21:08:00.000-04:00,BRONX,48,0,,false,,,,18-24,M,WHITE HISPANIC,40.844156600000076,-73.90060544899995
236131896,2021-11-10,2023-04-30T19:50:00.000-04:00,BROOKLYN,63,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.634993558000076,-73.93188425999993
236131898,2021-11-10,2023-04-30T15:12:00.000-04:00,BRONX,42,0,,false,,,,25-44,M,BLACK,40.824550773000055,-73.91023502099996
236131899,2021-11-10,2023-04-30T10:58:00.000-04:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.87849391900005,-73.86401304599997
236133134,2021-11-10,2023-04-30T23:30:00.000-04:00,BRONX,47,0,,false,,,,25-44,M,BLACK,40.90277102300007,-73.85094775299996
236168667,2021-11-11,2023-04-30T13:59:00.000-04:00,BROOKLYN,81,0,,false,,,,18-24,M,BLACK,40.678285249000055,-73.92466193199994
236168668,2021-11-11,2023-04-30T15:04:00.000-04:00,BROOKLYN,79,0,,false,,,,18-24,M,BLACK,40.68131820000008,-73.95650899099996
236168669,2021-11-11,2023-04-30T18:33:00.000-04:00,QUEENS,113,0,,false,,,,45-64,M,BLACK,40.680577432000064,-73.78990723799996
236168670,2021-11-11,2023-04-30T19:01:00.000-04:00,BRONX,44,0,,false,,,,45-64,M,BLACK,40.833676285000074,-73.92896335799998
236168671,2021-11-11,2023-04-30T21:05:00.000-04:00,BRONX,42,0,,false,,,,25-44,M,BLACK,40.839078375000035,-73.90323318199995
236168672,2021-11-11,2023-04-30T02:20:00.000-04:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.81371024600002,-73.923182807
236170274,2021-11-11,2023-04-30T22:35:00.000-04:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,40.66344525700004,-73.89756580699996
236170275,2021-11-11,2023-04-30T20:17:00.000-04:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,F,BLACK HISPANIC,40.71366629200002,-73.98007170899997
236170276,2021-11-11,2023-04-30T23:04:00.000-04:00,QUEENS,109,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,40.75842603500007,-73.80000688499997
236233264,2021-11-13,2023-04-30T13:56:00.000-04:00,MANHATTAN,28,0,,false,25-44,M,BLACK,45-64,M,BLACK,40.80642316000007,-73.94226373999999
236234762,2021-11-13,2023-04-30T02:19:00.000-04:00,QUEENS,111,0,,false,,,,25-44,M,BLACK,40.75786836200007,-73.78896319699999
236236703,2021-11-13,2023-04-30T05:12:00.000-04:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,40.69442326400008,-73.92698409099995
236236704,2021-11-12,2023-04-30T03:15:00.000-04:00,BRONX,45,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,40.83582825800004,-73.83323099399996
236246540,2021-11-13,2023-04-30T21:10:00.000-04:00,MANHATTAN,23,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.797131759000074,-73.94693813299993
236254076,2021-11-13,2023-04-30T16:59:00.000-04:00,BRONX,44,0,BAR/NIGHT CLUB,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,40.841584606000026,-73.91778363799993
236285198,2021-11-13,2023-04-30T22:17:00.000-04:00,BRONX,47,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.89415145700008,-73.85426215899997
236285199,2021-11-14,2023-04-30T21:42:00.000-04:00,QUEENS,115,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,40.764539135000064,-73.88463110599997
236285200,2021-11-14,2023-04-30T06:21:00.000-04:00,BRONX,49,0,,false,,,,25-44,M,BLACK,40.85890466400008,-73.87088558799998
236285201,2021-11-14,2023-04-30T19:41:00.000-04:00,MANHATTAN,23,0,GROCERY/BODEGA,true,18-24,M,BLACK,18-24,M,BLACK,40.79585588600002,-73.94787095499998
236325237,2021-11-15,2023-04-30T20:15:00.000-04:00,MANHATTAN,32,0,COMMERCIAL BLDG,false,18-24,M,BLACK,18-24,M,BLACK,40.81824517500007,-73.9379325
236325238,2021-11-15,2023-04-30T09:48:00.000-04:00,BRONX,47,0,,false,,,,18-24,M,WHITE HISPANIC,40.879330752000044,-73.86849178599994
236325239,2021-11-15,2023-04-30T17:55:00.000-04:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,40.66092425800008,-73.94920187099996
236326558,2021-11-13,2023-04-30T17:49:00.000-04:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,F,BLACK,40.86071697500005,-73.89925031699994
236326559,2021-11-15,2023-04-30T19:35:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.67737282900004,-73.907977954
236362253,2021-11-16,2023-04-30T11:40:00.000-04:00,BROOKLYN,71,0,,false,,,,18-24,M,BLACK,40.66236024300008,-73.95708363999995
236362254,2021-11-16,2023-04-30T20:35:00.000-04:00,QUEENS,108,0,,false,,,,25-44,M,BLACK,40.727430825000056,-73.92547227899996
236362255,2021-11-16,2023-04-30T08:33:00.000-04:00,MANHATTAN,28,0,,false,<18,M,BLACK,18-24,M,BLACK,40.811169851000045,-73.95044910699994
236363733,2021-11-16,2023-04-30T22:39:00.000-04:00,MANHATTAN,14,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.751646125000036,-73.98433730999993
236376726,2021-11-17,2023-04-30T00:35:00.000-04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.77280890800005,-73.93302138299998
236403182,2021-11-17,2023-04-30T17:06:00.000-04:00,BRONX,47,0,,true,,,,45-64,F,WHITE HISPANIC,40.87137556200002,-73.86286333099997
236403183,2021-11-17,2023-04-30T15:50:00.000-04:00,BRONX,45,0,,false,,,,18-24,M,BLACK,40.87552982300008,-73.82905620799994
236405158,2021-11-17,2023-04-30T20:37:00.000-04:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,40.80059328900006,-73.93206155599995
236439863,2021-11-18,2023-04-30T07:52:00.000-04:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,40.672213171000074,-73.91966872299997
236458890,2021-11-18,2023-04-30T00:45:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.69722406300008,-73.94957451399995
236458891,2021-11-18,2023-04-30T16:55:00.000-04:00,QUEENS,115,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,40.75483398500006,-73.86470223099997
236458892,2021-11-18,2023-04-30T11:00:00.000-04:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,40.67845753300003,-73.92795336599994
236458893,2021-11-18,2023-04-30T14:18:00.000-04:00,MANHATTAN,23,0,,false,,,,45-64,M,BLACK,40.795445080000036,-73.94394905299998
236458894,2021-11-18,2023-04-30T20:05:00.000-04:00,BRONX,41,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.81902680400003,-73.89839214199996
236498990,2021-11-19,2023-04-30T04:24:00.000-04:00,QUEENS,105,0,,true,25-44,M,BLACK,25-44,M,BLACK,40.67522244600008,-73.73779398499995
236650847,2021-11-20,2023-04-30T15:01:00.000-04:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,true,<18,M,WHITE HISPANIC,18-24,M,BLACK,40.80138689000006,-73.93270005999993
236761009,2021-11-21,2023-04-30T16:15:00.000-04:00,QUEENS,110,0,,false,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,40.74490303400006,-73.88446301199998
236761010,2021-11-21,2023-04-30T17:50:00.000-04:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.66885470500005,-73.86749370199995
236761011,2021-11-21,2023-04-30T15:02:00.000-04:00,BRONX,48,0,,false,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,40.84624249400008,-73.89737468799996
236761012,2021-11-21,2023-04-30T03:10:00.000-04:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,40.69165666300007,-73.75709727099996
236761013,2021-11-21,2023-04-30T16:56:00.000-04:00,STATEN ISLAND,120,0,GROCERY/BODEGA,true,45-64,M,BLACK HISPANIC,18-24,M,BLACK,40.64676712100004,-74.08675392999999
236761014,2021-11-21,2023-04-30T17:00:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,WHITE HISPANIC,40.828704996000056,-73.92797858499993
236766472,2021-11-21,2023-04-30T18:00:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK HISPANIC,40.67988679600006,-73.91115441999993
236766473,2021-11-19,2023-04-30T21:57:00.000-04:00,STATEN ISLAND,120,0,,false,25-44,M,WHITE,45-64,M,WHITE,40.62381601700002,-74.07378089799995
236766474,2021-11-19,2023-04-30T19:50:00.000-04:00,BRONX,42,0,,false,,,,25-44,M,BLACK HISPANIC,40.83555712300006,-73.88828438599995
236766475,2021-11-21,2023-04-30T17:58:00.000-04:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK HISPANIC,40.64170755900005,-74.08430070899993
236817418,2021-11-22,2023-04-30T10:49:00.000-04:00,QUEENS,101,0,PVT HOUSE,false,,,,18-24,M,BLACK,40.60903583700008,-73.75589963899995
236817419,2021-11-22,2023-04-30T01:18:00.000-04:00,BRONX,52,0,,false,,,,<18,M,BLACK,40.876619694000055,-73.87404053299997
236817420,2021-11-22,2023-04-30T12:50:00.000-04:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK,40.817404948000046,-73.91576142999998
236817421,2021-11-22,2023-04-30T19:00:00.000-04:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,40.65630959300007,-73.92321627899997
236818010,2021-11-22,2023-04-30T21:40:00.000-04:00,MANHATTAN,28,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.804816163000055,-73.95126656699995
236818011,2021-11-22,2023-04-30T20:54:00.000-04:00,STATEN ISLAND,122,0,,false,,,,25-44,M,WHITE,40.60817874400004,-74.16219114199998
236837324,2021-11-21,2023-04-30T21:15:00.000-04:00,BROOKLYN,79,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.69399523200008,-73.94168313999995
236877535,2021-11-23,2023-04-30T07:21:00.000-04:00,BRONX,47,0,PVT HOUSE,false,25-44,M,BLACK,<18,M,BLACK,40.884144183000046,-73.85415390399999
236877536,2021-11-23,2023-04-30T13:07:00.000-04:00,MANHATTAN,34,0,,false,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,40.85517637600003,-73.93025982199998
236878031,2021-11-23,2023-04-30T21:59:00.000-04:00,MANHATTAN,34,0,,false,,,,25-44,M,BLACK,40.867424347000046,-73.92337023299996
236925857,2021-11-24,2023-04-30T14:32:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.65845582000002,-73.91512956899999
236925858,2021-11-24,2023-04-30T20:03:00.000-04:00,BRONX,48,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,40.854612389000074,-73.884232679
236945922,2021-11-25,2023-04-30T23:50:00.000-04:00,BRONX,41,0,,false,,,,18-24,M,WHITE HISPANIC,40.826265582000076,-73.890439057
236946081,2021-11-25,2023-04-30T23:51:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,40.838265741000036,-73.90299584299999
236946082,2021-11-25,2023-04-30T21:51:00.000-04:00,BRONX,43,0,,true,,,,18-24,M,BLACK HISPANIC,40.82863076300004,-73.87870597599994
236947957,2021-11-26,2023-04-30T01:41:00.000-04:00,MANHATTAN,33,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,40.84725621200005,-73.93685724499993
236950605,2021-11-26,2023-04-30T02:20:00.000-04:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,40.660295959000045,-73.92056252499998
236951890,2021-11-26,2023-04-30T02:17:00.000-04:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,40.67259514700004,-73.77514474599997
237011779,2021-11-27,2023-04-30T16:30:00.000-04:00,MANHATTAN,23,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.79648422100007,-73.94741177999998
237012944,2021-11-27,2023-04-30T23:19:00.000-04:00,BRONX,48,0,,false,18-24,F,BLACK,18-24,F,BLACK,40.854612389000074,-73.884232679
237012945,2021-11-27,2023-04-30T18:03:00.000-04:00,BROOKLYN,67,0,,false,,,,18-24,M,WHITE,40.64047529100003,-73.94846436099994
237012947,2021-11-27,2023-04-30T08:23:00.000-04:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.85612162700004,-73.89237808299998
237012948,2021-11-26,2023-04-30T21:55:00.000-04:00,BRONX,44,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.82872386500002,-73.92319076799998
237013476,2021-11-27,2023-04-30T01:07:00.000-04:00,BRONX,49,0,,true,,,,25-44,M,BLACK,40.85855614100007,-73.87093325999997
237044703,2021-11-28,2023-04-30T22:07:00.000-04:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,40.846362726000045,-73.93925804799993
237044705,2021-11-28,2023-04-30T10:52:00.000-04:00,BRONX,48,0,,false,,,,25-44,M,BLACK,40.85044956300004,-73.88512550399997
237044993,2021-11-28,2023-04-30T12:30:00.000-04:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,40.706111392000025,-73.73384206599997
237087696,2021-11-29,2023-04-30T14:20:00.000-04:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,40.80339359100003,-73.93814501199995
237087697,2021-11-29,2023-04-30T09:36:00.000-04:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,40.67834756000008,-73.91191357999998
237152656,2021-11-30,2023-04-30T15:30:00.000-04:00,BRONX,45,0,,false,,,,<18,M,WHITE HISPANIC,40.84029557200005,-73.84423546299998
237153261,2021-11-30,2023-04-30T19:10:00.000-04:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,40.66762987300007,-73.89625447799993
237173137,2021-12-01,2023-04-30T03:15:00.000-04:00,BRONX,40,0,,false,,,,25-44,M,WHITE HISPANIC,40.816049712000044,-73.92055364299993
237200366,2021-12-01,2023-04-30T17:10:00.000-04:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK HISPANIC,40.593021971000034,-73.97908871999994
237218214,2021-12-01,2023-04-30T22:00:00.000-04:00,BRONX,44,0,,false,,,,45-64,F,WHITE HISPANIC,40.83626606400002,-73.91132866299995
237218215,2021-12-01,2023-04-30T10:10:00.000-04:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,40.83065037800003,-73.93624786199997
237218216,2021-12-01,2023-04-30T15:19:00.000-04:00,BROOKLYN,75,0,,false,,,,<18,M,WHITE HISPANIC,40.68570406600002,-73.871603151
237218698,2021-12-01,2023-04-30T22:47:00.000-04:00,QUEENS,105,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.670965645000074,-73.73082081999998
237218699,2021-12-01,2023-04-30T14:10:00.000-04:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,40.669876153000075,-73.91795203499998
237225358,2021-12-02,2023-04-30T00:38:00.000-04:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,40.64443346300004,-73.94889011399994
237228278,2021-12-02,2023-04-30T01:55:00.000-04:00,BROOKLYN,79,0,,false,,,,18-24,M,BLACK,40.68121575400005,-73.94203683199999
237278623,2021-12-02,2023-04-30T13:45:00.000-04:00,BRONX,40,0,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,40.810312698000075,-73.91976936899994
237278624,2021-12-02,2023-04-30T19:59:00.000-04:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,40.788721243000055,-73.93999677399995
237278625,2021-12-02,2023-04-30T19:50:00.000-04:00,MANHATTAN,25,0,GROCERY/BODEGA,true,,,,18-24,M,WHITE HISPANIC,40.79958152300003,-73.93881674599999
237290043,2021-12-03,2023-04-30T02:25:00.000-04:00,BROOKLYN,60,0,PVT HOUSE,false,,,,25-44,M,WHITE HISPANIC,40.580452527000034,-73.96397986499993
237360779,2021-12-04,2023-04-30T18:21:00.000-04:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,40.80550434700007,-73.91647725199994
237362437,2021-12-03,2023-04-30T20:01:00.000-04:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,40.82988213900006,-73.93675809999998
237362438,2021-12-03,2023-04-30T20:30:00.000-04:00,BRONX,43,0,,false,,,,25-44,M,BLACK,40.82145595800005,-73.86619987399997
237362439,2021-12-03,2023-04-30T18:50:00.000-04:00,QUEENS,103,0,,false,<18,M,BLACK,25-44,M,BLACK,40.70704775600007,-73.75247131199995
237362440,2021-12-03,2023-04-30T23:15:00.000-04:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,40.813935836000034,-73.90882957399998
237362441,2021-12-04,2023-04-30T03:05:00.000-04:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,40.67302418400004,-73.89716896599998
237362442,2021-12-04,2023-04-30T00:13:00.000-04:00,MANHATTAN,25,1,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,40.804384046000045,-73.93742166899995
237362977,2021-12-03,2023-04-30T18:15:00.000-04:00,BRONX,46,0,COMMERCIAL BLDG,false,25-44,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,40.86160816800003,-73.89829816399998
237362978,2021-12-04,2023-04-30T02:10:00.000-04:00,BRONX,52,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,40.88086800100007,-73.88406039299997
237362979,2021-12-04,2023-04-30T12:43:00.000-04:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.67488136200007,-74.00866088199997
237362980,2021-12-03,2023-04-30T16:02:00.000-04:00,MANHATTAN,34,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,40.86163873700008,-73.92796461199998
237362981,2021-12-04,2023-04-30T21:55:00.000-04:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,40.662767503000055,-73.90752952599996
237368135,2021-12-05,2023-04-30T03:58:00.000-04:00,MANHATTAN,19,0,HOSPITAL,false,,,,25-44,M,BLACK,40.773968945000036,-73.96061495599997
237392755,2021-12-05,2023-04-30T14:50:00.000-04:00,BRONX,52,0,,true,,,,45-64,M,BLACK,40.86947047700004,-73.87986080399996
237392756,2021-12-05,2023-04-30T22:16:00.000-04:00,BRONX,44,0,,false,,,,18-24,M,BLACK HISPANIC,40.84196981100007,-73.91529662699998
237438856,2021-12-06,2023-04-30T15:35:00.000-04:00,BRONX,42,0,,false,,,,<18,M,BLACK,40.83700194700003,-73.90154851999995
237438857,2021-12-06,2023-04-30T19:30:00.000-04:00,BRONX,47,0,,false,,,,65+,M,BLACK,40.87670150100007,-73.86863801299995
237438858,2021-12-06,2023-04-30T15:00:00.000-04:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,40.656809489000075,-73.92799476499994
237439377,2021-12-06,2023-04-30T17:25:00.000-04:00,QUEENS,113,0,PVT HOUSE,true,25-44,M,BLACK,25-44,M,BLACK,40.69648322200004,-73.77667979199998
237457722,2021-12-07,2023-04-30T00:32:00.000-04:00,MANHATTAN,34,0,,false,,,,18-24,M,WHITE HISPANIC,40.854578297000046,-73.93070145899996
237508167,2021-12-07,2023-04-30T21:10:00.000-04:00,BRONX,48,0,MULTI DWELL - APT BUILD,true,,,,25-44,M,WHITE HISPANIC,40.84749534600007,-73.89273179899999
237630149,2021-12-09,2023-04-30T12:00:00.000-04:00,MANHATTAN,9,0,,false,,,,25-44,M,BLACK,40.722899606000055,-73.97972982599998
237630150,2021-12-09,2023-04-30T17:45:00.000-04:00,BROOKLYN,90,0,GROCERY/BODEGA,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,40.70867333100006,-73.95857955299994
237630151,2021-12-09,2023-04-30T21:40:00.000-04:00,BROOKLYN,76,2,,false,,,,18-24,M,BLACK,40.67500776000002,-74.00657714899995
237630152,2021-12-09,2023-04-30T18:28:00.000-04:00,BROOKLYN,69,0,,true,,,,25-44,M,BLACK,40.634692132000055,-73.91236031799998
237710985,2021-12-10,2023-04-30T09:42:00.000-04:00,BROOKLYN,75,0,,false,,,,45-64,M,BLACK,40.655533809000076,-73.89053563799997
237710986,2021-12-11,2023-04-30T07:45:00.000-04:00,QUEENS,115,0,PVT HOUSE,true,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,40.76747671700008,-73.87229027099994
237710987,2021-12-10,2023-04-30T19:30:00.000-04:00,BRONX,52,0,,false,,,,25-44,M,BLACK,40.86940749200004,-73.87999831299999
237710988,2021-12-11,2023-04-30T00:25:00.000-04:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.701367451000074,-73.98285241099995
237712307,2021-12-10,2023-04-30T23:31:00.000-04:00,MANHATTAN,30,0,,false,,,,45-64,M,BLACK,40.82809705700004,-73.94552228399994
237712308,2021-12-10,2023-04-30T23:30:00.000-04:00,BROOKLYN,83,0,,false,,,,25-44,M,WHITE HISPANIC,40.70190196600004,-73.92160573599993
237712309,2021-12-11,2023-04-30T13:42:00.000-04:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,40.69579171600003,-73.939095905
237712310,2021-12-11,2023-04-30T22:56:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,40.83644685100006,-73.90401760099996
237712311,2021-12-11,2023-04-30T16:03:00.000-04:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,40.572879769000046,-73.99973146999997
237712312,2021-12-12,2023-04-30T03:06:00.000-04:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,true,,,,25-44,M,BLACK,40.683351094000045,-73.91166539899997
237712916,2021-12-11,2023-04-30T22:02:00.000-04:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.659690989000076,-73.90138489499998
237712917,2021-12-12,2023-04-30T02:07:00.000-04:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,40.67361389800004,-73.93899358599998
237715870,2021-12-12,2023-04-30T01:29:00.000-04:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,40.666448616000025,-73.95360974299997
237718487,2021-12-12,2023-04-30T01:20:00.000-04:00,QUEENS,113,0,,false,,,,25-44,F,BLACK,40.69674937900004,-73.76291369499995
237740431,2021-12-12,2023-04-30T15:45:00.000-04:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,40.839693926000045,-73.91838228899996
237740432,2021-12-12,2023-04-30T10:09:00.000-04:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK,40.67755383600007,-73.91128371099995
237744900,2021-12-12,2023-04-30T04:01:00.000-04:00,QUEENS,114,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,40.76878352000005,-73.91046181299998
237744901,2021-12-12,2023-04-30T03:53:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,BLACK,40.82906028200006,-73.92143424399995
237790497,2021-12-13,2023-04-30T20:05:00.000-04:00,QUEENS,113,0,PVT HOUSE,true,,,,25-44,M,BLACK,40.689218058000044,-73.79144856999993
237800370,2021-12-14,2023-04-30T01:14:00.000-04:00,MANHATTAN,24,0,,false,,,,25-44,M,BLACK,40.797494030000045,-73.96958703499998
237827020,2021-12-14,2023-04-30T11:46:00.000-04:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK,40.67473287700005,-73.90524172999993
237852477,2021-12-14,2023-04-30T19:29:00.000-04:00,BROOKLYN,70,0,GROCERY/BODEGA,true,25-44,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,40.65325938700005,-73.95939240299998
237908431,2021-12-15,2023-04-30T20:36:00.000-04:00,QUEENS,110,0,,false,,,,25-44,M,BLACK,40.73717073000005,-73.86404887999998
237963146,2021-12-16,2023-04-30T09:45:00.000-04:00,MANHATTAN,30,0,GROCERY/BODEGA,true,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,40.82871989100005,-73.94506648099998
